fecha,titulo,autor,co_autores,ano_pub,DOI,revista,edad_45,factores_ee,reporte_rr,reporte_or,envejecimiento_es,cohorte,estudio_ee,accion,comentario
22/09/2021,Normal rates of cognitive change in successful aging: the freedom house study.,Royall,"Royall, Donald R.; Palmer, Raymond; Chiodo, Laura K.; Polk, Marsha J.",2005,10.1017/s135561770505109x,Journal of the International Neuropsychological Society : JINS,1,2,2,2,2,3,2,,
04/10/2021,SG-ADVISER mtDNA: a web server for mitochondrial DNA annotation with data from 200 samples of a healthy aging cohort.,Rueda,"Rueda, Manuel; Torkamani, Ali",2017,10.1186/s12859-017-1778-6,BMC bioinformatics,1,2,2,2,2,4,2,,
30/09/2021,Prospective association between body mass index at midlife and healthy aging among French adults.,Ruhunuhewa,"Ruhunuhewa, Indunil; Adjibade, Moufidath; Andreeva, Valentina A.; Galan, Pilar; Hercberg, Serge; Assmann, Karen E.; Kesse-Guyot, Emmanuelle",2017,10.1002/oby.21853,"Obesity (Silver Spring, Md.)",1,1,1,2,1,2,2,,
06/10/2021,What do we learn from the clinical and biological evaluation of the oral cavity in centenarians?,Rupel,"Rupel, Katia; Tettamanti, Mauro; Vella, Filomena; Fontanel, Giulia; Di Lenarda, Roberto; Biasotto, Matteo; Marcon, Gabriella",2021,10.1016/j.maturitas.2020.12.005,Maturitas,2,2,2,2,2,4,2,,
06/09/2021,Association between Dietary Sodium Intake and Cognitive Function in Older Adults.,Rush,"Rush, T. M.; Kritz-Silverstein, D.; Laughlin, G. A.; Fung, T. T.; Barrett-Connor, E.; McEvoy, L. K.",2017,10.1007/s12603-016-0766-2,"The journal of nutrition, health & aging",1,2,2,2,2,4,1,,
01/10/2021,Relational learning and transitive expression in aging and amnesia.,Ryan,"Ryan, Jennifer D.; D'Angelo, Maria C.; Kamino, Daphne; Ostreicher, Melanie; Moses, Sandra N.; Rosenbaum, R. Shayna",2016,10.1002/hipo.22501,Hippocampus,2,2,2,2,2,4,2,,
04/10/2021,Social Predictors of Active Life Engagement: A Time-Use Study of Young-Old French Adults.,Sabbath,"Sabbath, Erika L.; Matz-Costa, Christina; Rowe, John W.; Leclerc, Annette; Zins, Marie; Goldberg, Marcel; Berkman, Lisa F.",2016,10.1177/0164027515609408,Research on aging,1,2,2,2,2,4,2,,
20/09/2021,Influence of individual and combined healthy behaviours on successful aging.,Sabia,"Sabia, Séverine; Singh-Manoux, Archana; Hagger-Johnson, Gareth; Cambois, Emmanuelle; Brunner, Eric J.; Kivimaki, Mika",2012,10.1503/cmaj.121080,CMAJ: Canadian Medical Association Journal,1,1,2,1,1,2,2,,
09/09/2021,COSMIC (Cohort Studies of Memory in an International Consortium): an international consortium to identify risk and protective factors and biomarkers of cognitive  ageing and dementia in diverse ethnic and sociocultural groups.,Sachdev,"Sachdev, Perminder S.; Lipnicki, Darren M.; Kochan, Nicole A.; Crawford, John D.; Rockwood, Kenneth; Xiao, Shifu; Li, Juan; Li, Xia; Brayne, Carol; Matthews, Fiona E.; Stephan, Blossom C. M.; Lipton, Richard B.; Katz, Mindy J.; Ritchie, Karen; Carrière, Isabelle; Ancelin, Marie-Laure; Seshadri, Sudha; Au, Rhoda; Beiser, Alexa S.; Lam, Linda C. W.; Wong, Candy H. Y.; Fung, Ada W. T.; Kim, Ki Woong; Han, Ji Won; Kim, Tae Hui; Petersen, Ronald C.; Roberts, Rosebud O.; Mielke, Michelle M.; Ganguli, Mary; Dodge, Hiroko H.; Hughes, Tiffany; Anstey, Kaarin J.; Cherbuin, Nicolas; Butterworth, Peter; Ng, Tze Pin; Gao, Qi; Reppermund, Simone; Brodaty, Henry; Meguro, Kenichi; Schupf, Nicole; Manly, Jennifer; Stern, Yaakov; Lobo, Antonio; Lopez-Anton, Raúl; Santabárbara, Javier",2013,10.1186/1471-2377-13-165,BMC neurology,2,2,2,2,2,4,2,,Habla de las caracter�sticas de estudios para ser integrados en un consottio internacional  de investigaci�n. 
06/09/2021,"Associations between xerostomia, histopathological alterations, and autonomic innervation of labial salivary glands in men in late midlife.",SÃ¸rensen,"Sørensen, Christiane Elisabeth; Larsen, Jytte Overgaard; Reibel, Jesper; Lauritzen, Martin; Mortensen, Erik Lykke; Osler, Merete; Pedersen, Anne Marie Lynge",2014,10.1016/j.exger.2014.06.004,Experimental gerontology,2,2,2,2,2,4,1,,
21/09/2021,Long-lasting active lifestyle and successful cognitive aging in a healthy elderly population: The PROOF cohort.,Saint,"Saint Martin, M.; Sforza, E.; Barthélémy, J. C.; Roche, F.; Lefèvre, P.; Liénard, G.; Thomas-Anterion, C.",2017,10.1016/j.neurol.2017.05.009,Revue neurologique,1,1,2,2,1,3,1,3,
01/10/2021,"Relative Deprivation, Poverty, and Mortality in Japanese Older Adults: A Six-Year Follow-Up of the JAGES Cohort Survey.",Saito,"Saito, Masashige; Kondo, Naoki; Oshio, Takashi; Tabuchi, Takahiro; Kondo, Katsunori",2019,10.3390/ijerph16020182,International journal of environmental research and public health,1,2,2,2,2,3,1,,
06/09/2021,Association of Urinary 6-Sulfatoxymelatonin (aMT6s) Levels and Objective and Subjective Sleep Measures in Older Men:  The MrOS Sleep Study,Saksvik-Lehouillier,"Saksvik-Lehouillier, Ingvild; Harrison, Stephanie L.; Marshall, Lynn M.; Tranah, Greg J.; Ensrud, Kristine; Ancoli-Israel, Sonia; Clemons, Aaron; Redline, Susan; Stone, Katie L.; Schernhammer, Eva S.; Group, for the Osteoporotic Fractures in Men (MrOS) Study",2015,10.1093/gerona/glv088,Journals of Gerontology,1,2,2,2,2,4,2,,
09/09/2021,Consumption of Oleic Acid on the Preservation of Cognitive Functions in Japanese Elderly Individuals.,Sakurai,"Sakurai, Keisuke; Shen, Chutong; Shiraishi, Izumi; Inamura, Noriko; Hisatsune, Tatsuhiro; Kindy, Mark",2021,10.3390/nu13020284,Nutrients,1,2,2,2,2,2,2,,
13/09/2021,Effect of a 2-year diet intervention with walnuts on cognitive decline. The Walnuts And Healthy Aging (WAHA) study: a randomized controlled trial.,Sala-Vila,"Sala-Vila, Aleix; Valls-Pedret, Cinta; Rajaram, Sujatha; Coll-Padrós, Nina; Cofán, Montserrat; Serra-Mir, Mercè; Pérez-Heras, Ana M; Roth, Irene; Freitas-Simoes, Tania M; Doménech, Mónica; Calvo, Carlos; López-Illamola, Anna; Bitok, Edward; Buxton, Natalie K; Huey, Lynnley; Arechiga, Adam; Oda, Keiji; Lee, Grace J; Corella, Dolores; Vaqué-Alcázar, Lídia",2020,10.1093/ajcn/nqz328,American Journal of Clinical Nutrition,1,2,2,2,2,4,1,,
30/09/2021,"Psychological Traits, Heart Rate Variability, and Risk of Coronary Heart Disease in Healthy Aging Women-The Women's Health Initiative.",Salmoirago-Blotcher,"Salmoirago-Blotcher, Elena; Hovey, Kathleen M.; Andrews, Cristopher A.; Allison, Matthew; Brunner, Robert L.; Denburg, Nathalie L.; Eaton, Charles; Garcia, Lorena; Sealy-Jefferson, Shawnita M.; Zaslavsky, Oleg; Kang, Joseph; López, Lenny; Post, Stephen G.; Tindle, Hilary; Wassertheil-Smoller, Sylvia",2019,10.1097/PSY.0000000000000672,Psychosomatic medicine,1,2,2,2,2,1,2,,
09/09/2021,Dietary flavonoid intake at midlife and healthy aging in women.,Samieri,"Samieri, Cécilia; Sun, Qi; Townsend, Mary K.; Rimm, Eric B.; Grodstein, Francine",2014,10.3945/ajcn.114.085605,The American journal of clinical nutrition,1,1,2,1,1,5,2,,
06/10/2021,"Time trends in nutrient intake and dietary patterns among five birth cohorts of 70-year-olds examined 1971-2016: results from the Gothenburg H70 birth cohort  studies, Sweden.",Samuelsson,"Samuelsson, Jessica; Rothenberg, Elisabet; Lissner, Lauren; Eiben, Gabriele; Zettergren, Anna; Skoog, Ingmar",2019,10.1186/s12937-019-0493-8,Nutrition journal,1,2,2,2,2,4,2,,
09/09/2021,Development of a common scale for measuring healthy ageing across the world: results from the ATHLOS consortium.,Sanchez-Niubo,"Sanchez-Niubo, Albert; Forero, Carlos G.; Wu, Yu-Tzu; Giné-Vázquez, Iago; Prina, Matthew; De La Fuente, Javier; Daskalopoulou, Christina; Critselis, Elena; De La Torre-Luque, Alejandro; Panagiotakos, Demosthenes; Arndt, Holger; Ayuso-Mateos, José Luis; Bayes-Marin, Ivet; Bickenbach, Jerome; Bobak, Martin; Caballero, Francisco Félix; Chatterji, Somnath; Egea-Cortés, Laia; García-Esquinas, Esther; Leonardi, Matilde; Koskinen, Seppo; Koupil, Ilona; Mellor-Marsá, Blanca; Olaya, Beatriz; Pająk, Andrzej; Prince, Martin; Raggi, Alberto; Rodríguez-Artalejo, Fernando; Sanderson, Warren; Scherbov, Sergei; Tamosiunas, Abdonas; Tobias-Adamczyk, Beata; Tyrovolas, Stefanos; Haro, Josep Maria",2021,10.1093/ije/dyaa236,International journal of epidemiology,2,2,2,2,1,5,2,,Resultados de un consortio
09/09/2021,Diabetes epidemics: inequalities increase the burden on the healthcare system.,SantamarÃ­a-Ulloa,"Santamaría-Ulloa, Carolina; Montero-López, Melina; Rosero-Bixby, Luis",2019,10.1093/heapol/czz109,Health Policy & Planning,1,2,2,2,2,3,1,,
30/09/2021,Projected impact of diabetes on the Costa Rican healthcare system.,SantamarÃ­a-Ulloa,"Santamaría-Ulloa, Carolina; Montero-López, Melina",2020,10.1186/s12939-020-01291-4,International journal for equity in health,1,2,2,2,2,1,1,,
06/10/2021,Towards a Large-Scale Assessment of the Relationship between Biological and Chronological Aging: The INSPIRE Mouse Cohort.,Santin,"Santin, Y; Lopez, S; Ader, I; Andrieu, S; Blanchard, N; Carrière, A; Casteilla, L; Cousin, B; Davezac, N; De Souto Barreto, P; Dray, C; Fazilleau, N; Gonzalez-Dunia, D; Gourdy, P; Guyonnet, S; Jabrane-Ferrat, N; Kunduzova, O; Lezoualc'h, F; Liblau, R; Martinez, L O; Moro, C; Payoux, P; Pénicaud, L; Planat-Bénard, V; Rampon, C; Rolland, Y; Schanstra, J-P; Sierra, F; Valet, P; Varin, A; Vergnolle, N; Vellas, B; Viña, J; Guiard, B P; Parini, A",2021,10.14283/jfa.2020.43,The Journal of frailty & aging,2,2,2,2,2,4,2,,Ratones
05/10/2021,Temporal trends in impairments of physical function among older adults during 2001-16 in Sweden: towards a healthier ageing.,Santoni,"Santoni, Giola; Angleman, Sara B.; Ek, Stina; Heiland, Emerald G.; Lagergren, Mårten; Fratiglioni, Laura; Welmer, Anna-Karin",2018,10.1093/ageing/afy085,Age and ageing,1,2,2,2,2,3,2,,
13/09/2021,"Early life conditions and current health status as per the study """"""""Health, Well-being and Aging"""""""" (SABE).",Santos,"Santos, Jair Licio Ferreira; Duarte, Yeda Aparecida de Oliveira; Lebrão, Maria Lúcia",2019,10.1590/1980-549720180011.supl.2,Revista brasileira de epidemiologia = Brazilian journal of epidemiology,1,2,2,2,2,1,1,,
01/10/2021,Role of Physical Activity in the Relationship Between Mastery and Functional Health.,Sargent-Cox,"Sargent-Cox, Kerry A.; Butterworth, Peter; Anstey, Kaarin J.",2015,10.1093/geront/gnu042,Gerontologist,1,2,2,2,2,1,2,,
30/09/2021,Preliminary Evidence for Subdimensions of Geriatric Frailty: The MacArthur Study of Successful Aging,Sarkisian,"Sarkisian, Catherine A. MD; Gruenewald, Tara L.; John Boscardin, W.; Seeman, Teresa E.",2008,,Journal of the American Geriatrics Society,1,2,2,2,2,1,1,,
09/09/2021,Cystatin C and aging success.,Sarnak,"Sarnak, Mark J.; Katz, Ronit; Fried, Linda F.; Siscovick, David; Kestenbaum, Brian; Seliger, Stephen; Rifkin, Dena; Tracy, Russell; Newman, Anne B.; Shlipak, Michael G.",2008,10.1001/archinternmed.2007.40,Archives of internal medicine,1,1,3,3,1,3,2,,
21/09/2021,Longitudinal Protein Changes in Blood Plasma Associated with the Rate of Cognitive Decline in Alzheimer's Disease.,Sattlecker,"Sattlecker, Martina; Khondoker, Mizanur; Proitsi, Petroula; Williams, Stephen; Soininen, Hilkka; Kłoszewska, Iwona; Mecocci, Patrizia; Tsolaki, Magda; Vellas, Bruno; Lovestone, Simon; Dobson, Richard Jb",2016,10.3233/JAD-140669,Journal of Alzheimer's Disease,1,2,2,2,2,1,2,,
01/10/2021,"Serum 25-Hydroxyvitamin D Levels as an Aging Marker: Strong Associations With Age and All-Cause Mortality Independent From Telomere Length, Epigenetic Age  Acceleration, and 8-Isoprostane Levels.",SchÃ¶ttker,"Schöttker, Ben; Hagen, Leonie; Zhang, Yan; Gào, Xin; Holleczek, Bernd; Gao, Xu; Brenner, Hermann",2019,10.1093/gerona/gly253,"The journals of gerontology. Series A, Biological sciences and medical sciences",1,2,2,2,2,1,2,,
06/10/2021,Validity of pervasive computing based continuous physical activity assessment in community-dwelling old and oldest-old.,SchÃ¼tz,"Schütz, Narayan; Saner, Hugo; Rudin, Beatrice; Botros, Angela; Pais, Bruno; Santschi, Valérie; Buluschek, Philipp; Gatica-Perez, Daniel; Urwyler, Prabitha; Marchal-Crespo, Laura; Müri, René M.; Nef, Tobias",2019,10.1038/s41598-019-45733-8,Scientific reports,1,2,2,2,2,1,2,,
07/09/2021,Childhood misfortune as a threat to successful aging: avoiding disease.,Schafer,"Schafer, Markus H.; Ferraro, Kenneth F.",2012,10.1093/geront/gnr071,The Gerontologist,2,2,2,2,2,3,2,,
22/09/2021,Lower Prescription Rates in Centenarians with Heart Failure and Heart Failure and Kidney Disease Combined: Findings from a Longitudinal Cohort Study of Very Old  Patients.,Schmidt,"Schmidt, Insa Marie; Kreutz, Reinhold; Dräger, Dagmar; Zwillich, Christine; Hörter, Stefan; Kuhlmey, Adelheid; Gellert, Paul",2018,10.1007/s40266-018-0581-z,Drugs & aging,1,2,2,2,2,2,2,,
04/10/2021,Social network characteristics as correlates and moderators of older adults' quality of life—the SHARE study.,Schmidt,"Schmidt, Tanja; Christiansen, Lars B; Schipperijn, Jasper; Cerin, Ester",2021,10.1093/eurpub/ckab001,European Journal of Public Health,1,2,2,2,2,3,1,,
22/09/2021,Novel Risk Markers and Long-Term Outcomes of Delirium: The Successful Aging after Elective Surgery (SAGES) Study Design and Methods.,Schmitt,"Schmitt, Eva M.; Marcantonio, Edward R.; Alsop, David C.; Jones, Richard N.; Rogers, Selwyn O.; Fong, Tamara G.; Metzger, Eran; Inouye, Sharon K.",2012,10.1016/j.jamda.2012.08.004,Journal of the American Medical Directors Association,1,2,2,2,2,2,1,,Dise�o de una cohorte. 
06/10/2021,The structure of subjective well-being in middle adulthood.,Schmitt,"Schmitt, M.; Jüchtern, J. C.",2001,10.1080/13607860020020645,Aging & mental health,2,2,2,2,2,4,2,,Comentario sobre bienestar
06/10/2021,The Successful Aging After Elective Surgery Study: Cohort Description and Data Quality Procedures.,Schmitt,"Schmitt, Eva M.; Saczynski, Jane S.; Kosar, Cyrus M.; Jones, Richard N.; Alsop, David C.; Fong, Tamara G.; Metzger, Eran; Cooper, Zara; Marcantonio, Edward R.; Travison, Thomas; Inouye, Sharon K.; Arnold, Steven; Dickerson, Bradford; Pascual‐Leone, Alvaro; Cavallari, Michele; Dai, Weiying; Dillon, Simon T.; McElhaney, Janet; Guttmann, Charles; Hshieh, Tammy",2015,10.1111/jgs.13793,Journal of the American Geriatrics Society,1,2,2,2,2,2,1,,Descripci�n de estudio 
14/09/2021,"EpiFloripa Aging cohort study: methods, operational aspects, and follow-up strategies.",Schneider,"Schneider, Ione Jayce Ceola; Confortin, Susana Cararo; Bernardo, Carla de Oliveira; Bolsoni, Carolina Carvalho; Antes, Danielle Ledur; Pereira, Karine Gonçalves; Ono, Lariane Mortean; Marques, Larissa Pruner; Borges, Lucélia Justino; Giehl, Maruí Weber Corseuil; Krug, Rodrigo de Rosso; Goes, Vanessa Fernanda; Boing, Alexandra Crispim; Boing, Antônio Fernando; d'Orsi, Eleonora",2017,10.11606/S1518-8787.2017051006776,Revista de saude publica,1,2,2,2,2,1,1,,Perfil de una Cohorte
30/09/2021,Protocol of the Swiss Longitudinal Cohort Study (SWICOS) in rural Switzerland.,Schoenenberger,"Schoenenberger, Andreas W.; Muggli, Franco; Parati, Gianfranco; Gallino, Augusto; Ehret, Georg; Suter, Paolo M.; Schoenenberger-Berzins, Renate; Resink, Therese J.; Erne, Paul",2016,10.1136/bmjopen-2016-013280,BMJ open,2,2,2,2,2,4,2,,Protocolo de investigaci�n
07/09/2021,"Cohort Profile: LifeLines, a three-generation cohort study and biobank.",Scholtens,"Scholtens, Salome; Smidt, Nynke; Swertz, Morris A.; Bakker, Stephan J. L.; Dotinga, Aafje; Vonk, Judith M.; van Dijk, Freerk; van Zon, Sander K. R.; Wijmenga, Cisca; Wolffenbuttel, Bruce H. R.; Stolk, Ronald P.",2015,10.1093/ije/dyu229,International journal of epidemiology,1,2,2,2,2,4,1,3,Perfil de una cohorte. Tiene link a publicaciones de la cohorte. 
06/10/2021,"The NutriAct Family Study: a web-based prospective study on the epidemiological, psychological and sociological basis of food choice.",Schwingshackl,"Schwingshackl, Lukas; Ruzanska, Ulrike; Anton, Verena; Wallroth, Raphael; Ohla, Kathrin; Knüppel, Sven; Schulze, Matthias B.; Pischon, Tobias; Deutschbein, Johannes; Schenk, Liane; Warschburger, Petra; Harttig, Ulrich; Boeing, Heiner; Bergmann, Manuela M.",2018,10.1186/s12889-018-5814-x,BMC public health,1,2,2,2,2,1,2,,Review del proyecto
04/10/2021,Study of the association with -330T/G IL-2 in a population of centenarians from centre and south Italy.,Scola,"Scola, Letizia; Candore, Giuseppina; Colonna-Romano, Giuseppina; Crivello, Antonio; Forte, Giusi I; Paolisso, Giuseppe; Franceschi, Claudio; Lio, Domenico; Caruso, Calogero",2005,,Biogerontology,1,2,2,2,1,4,2,,
02/09/2021,"Adiposity Without Obesity: Associations with Osteoporosis, Sarcopenia, and Falls in the Healthy Ageing Initiative Cohort Study.",Scott,"Scott, David; Johansson, Jonas; Ebeling, Peter R.; Nordstrom, Peter; Nordstrom, Anna",2020,10.1002/oby.22984,"Obesity (Silver Spring, Md.)",1,2,2,2,2,4,1,,
20/09/2021,Inferior temporal tau is associated with accelerated prospective cortical thinning in clinically normal older adults.,Scott,"Scott, Matthew R.; Hampton, Olivia L.; Buckley, Rachel F.; Chhatwal, Jasmeer P.; Hanseeuw, Bernard J.; Jacobs, Heidi Il; Properzi, Michael J.; Sanchez, Justin S.; Johnson, Keith A.; Sperling, Reisa A.; Schultz, Aaron P.",2020,10.1016/j.neuroimage.2020.116991,NeuroImage,1,2,2,2,2,1,1,,
02/09/2021,"A family longevity selection score: ranking sibships by their longevity, size, and availability for study.",Sebastiani,"Sebastiani, Paola; Hadley, Evan C.; Province, Michael; Christensen, Kaare; Rossi, Winifred; Perls, Thomas T.; Ash, Arlene S.",2009,10.1093/aje/kwp309,American journal of epidemiology,2,2,2,2,2,5,2,,
06/09/2021,Age and Sex Distributions of Age-Related Biomarker Values in Healthy Older Adults from the Long Life Family Study.,Sebastiani,"Sebastiani, Paola; Thyagarajan, Bharat; Sun, Fangui; Honig, Lawrence S.; Schupf, Nicole; Cosentino, Stephanie; Feitosa, Mary F.; Wojczynski, Mary; Newman, Anne B.; Montano, Monty; Perls, Thomas T.",2016,10.1111/jgs.14522,Journal of the American Geriatrics Society,1,2,2,2,2,4,2,,Cross-sectional cohort Study
07/09/2021,Cohort Profile: The DynaHEALTH consortium - a European consortium for a life-course bio-psychosocial model of healthy ageing of glucose homeostasis.,Sebert,"Sebert, Sylvain; Lowry, Estelle; Aumüller, Nicole; Bermúdez, Mercedes G.; Bjerregaard, Lise G.; de Rooij, Susanne R.; De Silva, Maneka; El Marroun, Hanan; Hummel, Nadine; Juola, Teija; Mason, Giacomo; Much, Daniela; Oliveros, Elena; Poupakis, Stavros; Rautio, Nina; Schwarzfischer, Phillipp; Tzala, Evangelia; Uhl, Olaf; van de Beek, Cornelieke; Vehmeijer, Florianne; Verdejo-Román, Juan; Wasenius, Niko; Webster, Claire; Ala-Mursula, Leena; Herzig, Karl-Heinz; Keinänen-Kiukaanniemi, Sirkka; Miettunen, Jouko; Baker, Jennifer L.; Campoy, Cristina; Conti, Gabriella; Eriksson, Johan G.; Hummel, Sandra; Jaddoe, Vincent; Koletzko, Berthold; Lewin, Alex; Rodriguez-Palermo, Maria; Roseboom, Tessa; Rueda, Ricardo; Evans, Jayne; Felix, Janine F.; Prokopenko, Inga; Sørensen, Thorkild I. A.; Järvelin, Marjo-Riitta",2019,10.1093/ije/dyz056,International journal of epidemiology,1,2,2,2,2,4,1,3,Perfil de una cohorte. Tiene link a publicaciones de la cohorte. 
09/09/2021,Cumulative biological risk and socio-economic differences in mortality: MacArthur studies of successful aging.,Seeman,"Seeman, Teresa E.; Crimmins, Eileen; Huang, Mei-Hua; Singer, Burton; Bucur, Alexander; Gruenewald, Tara; Berkman, Lisa F.; Reuben, David B.",2004,10.1016/S0277-9536(03)00402-7,Social science & medicine (1982),1,2,2,2,2,1,1,,
04/10/2021,"Social relationships, social support, and patterns of cognitive aging in healthy, high-functioning older adults: MacArthur Studies of Successful Aging.",Seeman,Seeman TE; Albert M; Lusignolo TM; Berkman L,2001,,Health Psychology,1,2,2,2,2,1,1,,
02/09/2021,A longitudinal study of the impact of chronic psychological stress on health-related quality of life and clinical biomarkers: protocol for the Australian Healthy Aging  of Women Study.,Seib,"Seib, Charrlotte; Whiteside, Eliza; Humphreys, Janice; Lee, Kathryn; Thomas, Patrick; Chopin, Lisa; Crisp, Gabrielle; O'Keeffe, Angela; Kimlin, Michael; Stacey, Andrew; Anderson, Debra",2014,10.1186/1471-2458-14-9,BMC public health,1,2,2,2,2,1,2,,
30/09/2021,Prevalence and Correlates of Sleep Disturbance in Postmenopausal Women: The Australian Healthy Aging of Women (HOW) Study.,Seib,"Seib, Charrlotte; Anderson, Debra; Lee, Kathryn",2014,10.1089/jwh.2013.4472,Journal of Women's Health (15409996),1,2,2,2,2,4,1,,
02/09/2021,Accelerated changes in white matter microstructure during aging: a longitudinal diffusion tensor imaging study.,Sexton,"Sexton, Claire E.; Walhovd, Kristine B.; Storsve, Andreas B.; Tamnes, Christian K.; Westlye, Lars T.; Johansen-Berg, Heidi; Fjell, Anders M.",2014,10.1523/JNEUROSCI.0203-14.2014,The Journal of neuroscience : the official journal of the Society for Neuroscience,2,2,2,2,2,4,2,,
06/09/2021,Associations of parental ages at childbirth with healthy aging among women.,Shadyab,"Shadyab, Aladdin H.; Manson, JoAnn E.; Li, Wenjun; Gass, Margery; Brunner, Robert L.; Naughton, Michelle J.; Cannell, Brad; Howard, Barbara V.; LaCroix, Andrea Z.",2019,10.1016/j.maturitas.2019.08.002,Maturitas,1,1,2,1,1,2,2,,Lo llaman healthy survival 
24/09/2021,Parental longevity predicts healthy ageing among women.,Shadyab,"Shadyab, Aladdin H.; Manson, JoAnn E.; Li, Wenjun; Gass, Margery; Brunner, Robert L.; Naughton, Michelle J.; Cannell, Brad; Howard, Barbara V.; LaCroix, Andrea Z.",2018,10.1093/ageing/afy125,Age and ageing,1,1,2,1,1,1,2,,
07/09/2021,Cognitive Diversity in a Healthy Aging Cohort:  Cross-Domain Cognition in the Cam-CAN Project,Shafto,"Shafto, Meredith A.; Henson, Richard N.; Matthews, Fiona E.; Taylor, Jason R.; Emery, Tina; Erzinclioglu, Sharon; Hanley, Claire; Rowe, James B.; Cusack, Rhodri; Calder, Andrew J.; Marslen-Wilson, William D.; Duncan, John; Dalgleish, Tim; Brayne, Carol; Cam-Can; Tyler, Lorraine K.",2020,10.1177/0898264319878095,Journal of Aging and Health,1,2,2,2,2,5,1,,
01/10/2021,Relation of driving status to incident life space constriction in community-dwelling older persons: a prospective cohort study.,Shah,"Shah, Raj C.; Maitra, Kinsuk; Barnes, Lisa L.; James, Bryan D.; Leurgans, Sue; Bennett, David A.",2012,10.1093/gerona/gls133,"The journals of gerontology. Series A, Biological sciences and medical sciences",1,2,2,2,2,3,1,,
06/09/2021,Approaches in methodology for population-based longitudinal study on neuroprotective model for healthy longevity (TUA) among Malaysian Older Adults.,Shahar,"Shahar, Suzana; Omar, Azahadi; Vanoh, Divya; Hamid, Tengku Aizan; Mukari, Siti Zamratol Mai-Sarah; Din, Normah Che; Rajab, Nor Fadilah; Mohammed, Zainora; Ibrahim, Rahimah; Loo, Won Hui; Meramat, Asheila; Kamaruddin, Mohd Zul Amin; Bagat, Mohamad Fazdillah; Razali, Rosdinom",2016,10.1007/s40520-015-0511-4,Aging clinical and experimental research,1,1,2,2,1,3,1,3,Helahty Longevity 
06/09/2021,An Active Lifestyle Reinforces the Effect of a Healthy Diet on Cognitive Function: A Population-Based Longitudinal Study.,Shakersain,"Shakersain, Behnaz; Rizzuto, Debora; Wang, Hui-Xin; Faxén-Irving, Gerd; Prinelli, Federica; Fratiglioni, Laura; Xu, Weili",2018,10.3390/nu10091297,Nutrients,1,2,2,2,2,4,2,,
22/09/2021,Mediterranean diet adherence and cognitive function in older UK adults: the European Prospective Investigation into Cancer and Nutrition-Norfolk (EPIC-Norfolk) Study.,Shannon,"Shannon, Oliver M.; Stephan, Blossom C. M.; Granic, Antoneta; Lentjes, Marleen; Hayat, Shabina; Mulligan, Angela; Brayne, Carol; Khaw, Kay-Tee; Bundy, Rafe; Aldred, Sarah; Hornberger, Michael; Paddick, Stella-Maria; Muniz-Tererra, Graciela; Minihane, Anne-Marie; Mathers, John C.; Siervo, Mario",2019,10.1093/ajcn/nqz114,The American journal of clinical nutrition,1,2,2,2,2,1,1,,
24/09/2021,Openness declines in advance of death in late adulthood.,Sharp,"Sharp, Emily Schoenhofen; Beam, Christopher R.; Reynolds, Chandra A.; Gatz, Margaret",2019,10.1037/pag0000328,Psychology and aging,1,2,2,2,2,1,1,,
14/09/2021,Evaluation of the Relative Validity of the Short Diet Questionnaire for Assessing Usual Consumption Frequencies of Selected Nutrients and Foods.,Shatenstein,"Shatenstein, Bryna; Payette, Hélène",2015,10.3390/nu7085282,Nutrients,1,2,2,2,2,4,1,,
02/09/2021,A prospective cohort study of health behavior profiles after age 50 and mortality risk.,Shaw,"Shaw, Benjamin A.; Agahi, Neda",2012,10.1186/1471-2458-12-803,BMC public health,1,2,2,2,2,1,2,,
04/10/2021,Socioeconomic Status and Poor Health Outcome at 10 Years of Follow-Up in the Multi-Ethnic Study of Atherosclerosis.,Shea,"Shea, Steven; Lima, Joao; Diez-Roux, Ana; Jorgensen, Neal W.; McClelland, Robyn L.",2016,10.1371/journal.pone.0165651,PloS one,1,2,2,2,2,2,2,,
06/09/2021,Association between tea consumption and depressive symptom among Chinese older adults.,Shen,"Shen, Ke; Zhang, Bin; Feng, Qiushi",2019,10.1186/s12877-019-1259-z,BMC geriatrics,1,2,2,2,2,1,1,,
01/10/2021,Relationship between the successful aging and survival status among the elderly from longevity areas in China.,Shi,"Shi, W. H.; Lyu, Y. B.; Luo, J. S.; Yin, Z. X.; Shi, X. M.",2017,10.3760/cma.j.issn.0253-9624.2017.11.013,Zhonghua yu fang yi xue za zhi [Chinese journal of preventive medicine],1,2,2,2,1,3,2,,indice de EE
06/10/2021,The Status and Associated Factors of Successful Aging among Older Adults Residing in Longevity Areas in China.,Shi,"Shi, Wen Hui; Zhang, Hong Yan; Zhang, Juan; Lyu, Yue Bin; Brasher, Melanie Sereny; Yin, Zhao Xue; Luo, Jie Si; Hu, Dong Sheng; Fen, Lei; Shi, Xiao Ming",2016,10.3967/bes2016.045,Biomedical and environmental sciences : BES,1,1,2,1,1,4,1,,
06/09/2021,Association of daily physical performance with muscle volume and strength.,Shimokata,"Shimokata, Hiroshi; Ando, Fujiko",2012,10.3143/geriatrics.49.195,Nihon Ronen Igakkai zasshi. Japanese journal of geriatrics,2,2,2,2,2,4,2,,
